DATETIME,INBOUND_LATITUDE,OUTBOUND_LATITUDE
1987-09-23 01:12:12,40.0,-38.3
1987-09-24 01:12:43,25.3,-35.8
1987-09-26 01:13:46,15.5,-31.4
1987-09-27 01:14:18,42.9,-17.2
1987-09-28 01:14:49,40.4,2.5
1987-09-29 01:15:33,26.3,-32.5
1987-09-30 01:16:06,42.1,-20.8
1987-10-01 01:16:38,27.0,-39.7
1987-10-02 01:17:11,14.2,-22.1
1987-10-03 01:17:43,48.6,-11.5
1987-10-04 01:18:16,41.7,-23.9
1987-10-06 01:19:22,38.7,-39.5
1987-10-07 01:19:54,42.0,-20.8
1987-10-09 01:20:57,3.3,-29.3
1987-10-10 01:21:27,32.8,-30.8
1987-10-11 01:21:57,15.4,-27.3
1987-10-12 01:22:27,26.9,-24.6
1987-10-14 01:23:26,12.0,-28.4
1987-10-15 01:23:55,34.3,-30.3
1987-10-16 01:24:23,-0.3,-0.3
1987-10-18 01:25:17,30.9,-35.6
1987-10-19 01:25:44,32.4,-30.1
1987-10-20 01:26:05,24.1,-28.1
1987-10-21 01:26:29,0.0,-20.4
1987-10-22 01:26:53,0.0,-16.5
1987-10-23 01:27:17,17.4,-9.8
1987-10-24 01:27:40,0.0,-31.6
1987-10-25 01:28:02,25.6,-15.3
1988-04-09 02:12:20,37.0,-21.6
1988-04-10 02:12:35,26.5,-32.6
1988-04-11 02:12:51,0.0,-23.3
1988-04-12 02:13:08,6.7,-22.4
1988-04-13 02:13:25,19.4,-21.0
1988-04-15 02:14:01,29.4,-16.9
1988-04-16 02:14:20,33.9,-10.0
1988-04-17 02:14:40,33.1,-21.8
1988-04-18 02:15:00,17.1,-16.6
1988-04-19 02:15:21,22.0,-4.1
1988-04-21 02:16:04,17.5,-12.5
1988-04-22 02:16:26,21.7,-25.1
1988-04-23 02:16:49,21.5,-9.2
1988-04-24 02:17:12,6.2,-34.5
1988-04-25 02:17:36,32.1,-12.6
1988-04-27 02:18:25,23.8,-17.4
1988-04-28 02:18:50,24.4,-35.2
1988-04-29 02:19:15,29.9,-36.1
1988-05-01 02:20:06,15.7,-36.7
1988-05-02 02:20:32,37.4,-28.3
1988-05-03 02:20:59,22.3,-39.1
1988-05-04 02:21:25,15.1,-35.4
1988-05-05 02:21:52,42.0,-31.1
1988-05-06 02:22:19,36.7,-28.4
1988-05-07 02:22:46,22.9,-37.5
1988-05-09 02:23:39,42.0,29.7
1988-05-10 02:24:06,38.2,-33.2
1988-05-11 02:24:33,29.5,-39.1
1988-05-12 02:25:00,42.6,-37.3
1988-05-13 02:25:26,35.7,-47.3
1988-05-14 02:25:53,36.2,-33.7
1988-05-15 02:26:19,30.1,-37.4
1988-05-16 02:26:45,29.8,-14.8
1988-05-17 02:27:08,16.5,-35.0
1988-05-18 02:27:33,20.6,-38.7
1988-05-21 02:28:45,38.7,-17.3
1988-05-23 02:29:32,40.7,-27.0
1988-05-24 02:29:54,28.2,-14.8
1988-05-25 02:30:16,38.6,-36.8
1988-05-26 02:30:38,46.3,-46.8
1988-05-27 02:30:59,27.1,-26.2
1988-05-28 02:31:19,23.4,-32.5
1988-05-29 02:31:39,27.3,-22.6
1988-05-30 02:31:59,42.3,-26.2
1988-05-31 02:32:18,53.8,-49.0
1988-06-01 02:32:36,39.7,-13.7
1988-06-02 02:32:54,33.4,-14.2
1988-06-03 02:33:11,26.7,-33.8
1988-06-04 02:33:28,27.6,-13.9
1988-06-05 02:33:44,22.2,-20.3
1988-06-06 02:34:00,20.1,-2.1
1988-06-07 02:34:14,41.7,-24.4
1988-06-09 02:34:42,33.6,-8.8
1988-06-10 02:34:55,37.2,-27.2
1988-06-11 02:35:08,38.5,-35.3
1988-06-14 02:35:42,33.8,-10.4
1988-06-16 02:36:02,31.4,-29.6
1988-06-19 02:36:29,23.6,-7.3
1988-06-22 02:36:45,17.4,0.0
1988-09-16 02:54:47,-2.4,-2.4
1988-10-04 02:58:34,-2.5,-2.5
1988-10-05 02:58:40,-2.5,-2.5
1988-10-06 02:58:47,-2.5,-2.5
1988-10-07 02:58:53,-2.5,-2.5
1988-10-08 02:58:58,-2.5,-2.5
1988-10-09 02:59:03,-2.5,-2.5
1988-11-18 03:00:19,14.2,0.0
1988-11-22 03:00:51,8.7,-40.6
1988-11-25 03:01:22,14.3,-20.4
1988-11-26 03:01:33,2.1,-19.4
1988-11-27 03:01:45,25.9,-31.2
1988-11-28 03:01:58,0.0,-39.4
1988-11-30 03:02:25,0.0,-45.6
1988-12-01 03:02:40,0.0,-27.0
1988-12-03 03:03:10,25.7,-25.2
1988-12-05 03:03:43,18.4,-47.2
1988-12-06 03:03:59,29.6,-54.8
1988-12-07 03:04:17,31.1,-50.9
1988-12-08 03:04:34,31.5,-16.0
1988-12-09 03:04:52,47.1,-30.9
1988-12-12 03:05:48,-2.7,-2.7
1988-12-13 03:06:07,0.0,-33.3
1988-12-14 03:06:26,36.1,-31.2
1988-12-15 03:06:45,24.2,-32.6
1988-12-16 03:07:05,35.6,-25.4
1988-12-17 03:07:24,32.6,-33.4
1988-12-18 03:07:44,39.1,-25.1
1988-12-24 03:09:42,54.7,-33.8
1988-12-26 03:10:20,47.7,-46.9
1988-12-27 03:10:39,37.7,-38.0
1988-12-29 03:11:16,61.5,-15.6
1988-12-30 03:11:33,53.7,-29.6
1988-12-31 03:11:51,46.0,-23.2
1989-01-01 03:12:08,40.4,-36.7
1989-01-03 03:12:31,32.1,-38.4
1989-01-04 03:12:46,31.2,-23.0
1989-01-05 03:13:01,33.3,-38.0
1989-01-06 03:13:15,33.7,-24.4
1989-01-07 03:13:29,38.4,-23.1
1989-01-08 03:13:43,32.6,-40.6
1989-01-10 03:14:09,27.0,-18.2
1989-01-11 03:14:22,34.5,-29.2
1989-01-13 03:14:44,38.2,-28.5
1989-01-14 03:14:55,23.4,-5.4
1989-01-15 03:15:05,28.2,-8.2
1989-01-16 03:15:14,19.9,-7.9
1989-01-17 03:15:23,0.3,0.0
1989-01-19 03:15:39,29.7,-4.6
1989-01-20 03:15:46,43.8,-4.3
1989-01-21 03:15:52,29.4,-29.8
1989-01-22 03:15:58,38.4,-11.5
1989-01-23 03:16:03,40.7,-43.6
1989-01-24 03:16:08,68.3,-41.2
1989-01-27 03:16:19,46.9,-32.7
1989-01-29 03:16:24,28.2,0.2
1989-02-01 03:16:28,16.6,-16.9
1989-03-12 03:15:58,0.0,-3.0
1989-06-13 03:23:31,4.6,-14.1
1989-06-17 03:22:57,15.9,0.0
1989-06-26 03:22:03,34.4,-40.8
1989-06-27 03:22:00,21.2,-48.0
1989-06-28 03:21:58,19.3,-55.9
1989-06-30 03:21:55,40.4,0.0
1989-07-01 03:21:54,30.3,0.0
1989-07-03 03:21:55,35.0,-51.6
1989-07-04 03:21:56,29.5,-51.0
1989-07-05 03:21:58,19.1,-44.4
1989-07-06 03:22:01,8.0,-27.1
1989-07-07 03:22:04,0.6,-28.1
1989-07-08 03:22:08,11.4,-40.7
1989-07-09 03:22:12,39.2,-48.7
1989-07-10 03:22:17,34.7,-43.8
1989-07-13 03:22:09,26.5,-22.1
1989-07-15 03:22:20,39.6,0.0
1989-07-16 03:22:26,38.1,-24.0
1989-07-17 03:22:33,27.5,-33.1
1989-07-18 03:22:41,42.9,-16.5
1989-07-19 03:22:49,41.5,-23.7
1989-07-21 03:23:05,39.5,-33.4
1989-07-22 03:23:14,41.9,-40.8
1989-07-23 03:23:23,24.6,-34.0
1989-07-24 03:23:33,42.0,-47.1
1989-07-25 03:23:43,38.0,-51.4
1989-07-26 03:23:53,36.4,-37.8
1989-07-27 03:24:04,28.2,-49.7
1989-07-28 03:24:14,39.2,-61.4
1989-07-29 03:24:25,42.9,-48.4
1989-07-30 03:24:35,25.3,-49.3
1989-07-31 03:24:46,30.5,-50.6
1989-08-01 03:24:52,36.9,-36.4
1989-08-02 03:25:02,39.7,-24.2
1989-08-04 03:25:22,21.2,-32.4
1989-08-05 03:25:31,22.2,-31.7
1989-08-06 03:25:41,32.5,-49.3
1989-08-07 03:25:50,0.0,-45.5
1989-08-08 03:25:59,39.8,-25.1
1989-08-09 03:26:08,0.0,-49.3
1989-08-10 03:26:16,47.7,-38.5
1989-08-11 03:26:25,57.7,-38.9
1989-08-12 03:26:33,56.1,-48.8
1989-08-13 03:26:40,38.1,-14.6
1989-08-14 03:26:47,51.0,-27.9
1989-08-15 03:26:54,32.8,-27.3
1989-08-16 03:27:00,46.6,-25.7
1989-08-17 03:27:06,37.3,-34.4
1989-08-18 03:27:12,35.7,-22.1
1989-08-19 03:27:17,37.5,-17.8
1989-08-20 03:27:21,46.4,-28.3
1989-08-21 03:27:25,38.2,-40.2
1989-08-22 03:27:28,44.7,-18.2
1989-08-23 03:27:31,49.7,-37.4
1989-08-24 03:27:33,48.1,-41.4
1989-08-25 03:27:35,43.5,-29.1
1989-08-27 03:27:37,22.2,-33.0
1989-08-28 03:27:37,42.2,-34.8
1989-09-01 03:27:25,29.5,-56.1
1989-09-02 03:27:21,43.8,-35.1
1989-09-04 03:27:12,52.2,0.0
1989-09-06 03:27:00,44.9,0.0
1989-09-07 03:26:54,0.0,-15.5
1989-09-08 03:26:47,51.1,-15.1
1989-09-09 03:26:39,19.6,-7.0
1989-09-10 03:26:31,49.8,-55.2
1989-09-11 03:26:23,19.2,-23.4
1989-11-23 03:21:31,0.0,-4.8
1990-01-26 03:15:38,23.2,-51.8
1990-02-17 03:12:03,32.3,-45.7
1990-02-18 03:11:59,18.4,0.0
1990-02-19 03:11:57,25.9,-37.5
1990-02-21 03:11:53,25.9,0.0
1990-02-25 03:11:51,31.7,-40.0
1990-02-26 03:11:52,53.3,-50.7
1990-02-27 03:11:54,37.5,-24.2
1990-02-28 03:11:55,29.2,-38.2
1990-03-01 03:11:58,31.5,-38.1
1990-03-02 03:12:00,38.3,-46.0
1990-03-03 03:12:03,33.6,-46.6
1990-03-04 03:12:07,38.1,-38.2
1990-03-05 03:12:10,33.6,-50.1
1990-03-06 03:12:14,35.0,-49.7
1990-03-07 03:12:18,22.5,-38.4
1990-03-08 03:12:23,11.1,-39.8
1990-03-09 03:12:27,36.6,-45.2
1990-03-10 03:12:32,37.5,-35.3
1990-03-11 03:12:37,40.5,-40.9
1990-03-12 03:12:41,42.9,0.0
1990-03-13 03:12:43,44.1,-44.3
1990-03-14 03:12:48,27.4,-33.4
1990-03-15 03:12:52,41.4,-34.5
1990-03-16 03:12:57,38.5,-29.4
1990-03-17 03:13:01,24.0,-49.9
1990-03-18 03:13:06,36.9,-36.8
1990-03-19 03:13:10,46.0,-33.6
1990-03-20 03:13:14,44.3,-34.0
1990-03-21 03:13:18,42.0,-32.6
1990-03-23 03:13:25,43.2,-38.4
1990-03-24 03:13:27,52.6,-30.6
1990-03-25 03:13:30,45.9,-31.4
1990-03-26 03:13:32,50.2,-41.6
1990-03-27 03:13:35,60.4,-36.1
1990-03-28 03:13:36,42.7,-34.1
1990-03-29 03:13:37,47.3,-36.2
1990-03-30 03:13:38,30.6,-27.2
1990-03-31 03:13:38,42.9,-33.3
1990-04-01 03:13:37,48.9,-43.1
1990-04-02 03:13:36,29.7,-16.9
1990-04-03 03:13:36,48.2,-33.6
1990-04-04 03:13:34,33.8,-15.0
1990-04-05 03:13:31,25.7,-22.9
1990-04-07 03:13:24,26.3,-24.1
1990-04-08 03:13:20,11.1,-19.4
1990-04-09 03:13:15,8.4,-15.2
1990-04-10 03:13:10,35.6,-22.5
1990-04-11 03:13:04,38.6,-25.6
1990-04-12 03:12:58,6.4,0.0
1990-04-13 03:12:50,8.6,-12.0
1990-04-15 03:12:34,30.2,-21.0
1990-04-16 03:12:25,43.5,-24.4
1990-04-18 03:12:06,34.6,-11.5
1990-04-19 03:11:56,50.4,-29.0
1990-04-20 03:11:45,-4.2,-21.9
1990-04-24 03:11:09,36.4,-41.5
1990-04-27 03:10:30,34.3,-20.7
1990-04-28 03:10:17,25.2,-17.9
1990-04-30 03:09:49,14.8,0.0
1990-05-01 03:09:34,31.9,-41.1
1990-05-02 03:09:20,36.0,-28.4
1990-05-03 03:09:05,28.1,-16.5
1990-05-04 03:08:50,-3.8,-19.4
1990-05-25 03:03:47,6.9,-22.0
1990-05-26 03:03:36,21.9,-14.2
1990-07-15 02:48:53,27.6,0.0
1990-08-30 02:28:17,1.3,0.0
1990-09-01 02:27:07,26.7,-42.6
1990-09-02 02:26:32,1.6,-19.4
1990-09-03 02:25:57,-6.6,-21.3
1990-09-05 02:24:56,18.3,-36.8
1990-09-06 02:24:22,22.0,-53.4
1990-09-07 02:23:49,28.4,-39.5
1990-09-10 02:22:10,32.3,0.0
1990-09-13 02:20:38,23.4,0.0
1990-09-19 02:17:42,31.0,0.0
1990-09-26 02:14:51,13.5,0.0
1990-09-27 02:14:29,19.7,-26.9
1990-09-29 02:13:47,18.5,0.0
1990-10-02 02:12:48,38.0,-38.5
1990-10-04 02:12:12,16.4,-29.2
1990-10-06 02:11:39,45.6,0.0
1990-10-09 02:10:52,27.8,-29.3
1990-10-10 02:10:37,33.0,0.0
1990-10-11 02:10:23,26.3,-27.6
1990-10-16 02:09:22,33.4,-38.9
1990-11-24 02:00:46,48.5,-30.1
1990-11-27 01:59:43,28.5,-32.8
1990-11-29 01:58:59,5.9,-22.2
1990-11-30 01:58:36,0.0,-40.3
1990-12-08 01:55:15,36.4,-16.9
1990-12-10 01:54:21,53.2,-44.2
1990-12-11 01:53:53,23.1,-30.0
1990-12-12 01:53:26,39.6,-26.8
1990-12-15 01:52:01,29.8,-27.8
1990-12-17 01:51:04,28.4,-27.6
1990-12-26 01:47:03,0.0,-35.3
1990-12-27 01:46:37,-6.9,-6.9
1990-12-28 01:46:10,-6.8,-6.8
1990-12-29 01:45:44,20.5,-12.9
1991-01-24 01:37:31,17.3,-26.8
1991-02-17 01:35:01,-7.2,-7.2
1991-03-19 01:30:37,19.8,0.0
1991-04-01 01:26:15,9.3,-27.2
1991-04-04 01:25:05,20.1,-18.6
1991-04-05 01:24:42,-0.6,-19.2
1991-04-07 01:23:55,16.6,-38.8
1991-04-08 01:23:32,11.3,-28.3
1991-04-09 01:23:08,11.2,-24.8
1991-04-10 01:22:44,4.5,-27.9
1991-04-11 01:22:20,10.2,-39.4
1991-04-14 01:21:08,19.7,-43.5
1991-04-15 01:20:44,22.5,0.0
1991-04-17 01:19:57,27.3,-40.6
1991-04-23 01:17:41,3.3,-13.1
1991-04-25 01:16:58,3.2,-33.1
1991-04-28 01:15:58,14.2,-49.2
1991-04-29 01:15:38,29.4,-42.5
1991-04-30 01:15:20,23.8,-46.4
1991-05-01 01:15:01,11.7,-40.5
1991-05-05 01:13:54,10.2,-39.5
1991-05-07 01:13:24,30.0,-18.0
1991-05-08 01:13:10,25.3,-46.5
1991-05-11 01:12:32,25.1,-15.2
1991-05-12 01:12:20,42.6,-34.0
1991-05-13 01:12:10,16.9,-43.1
1991-05-14 01:11:59,16.7,-43.0
1991-05-15 01:11:49,22.2,0.0
1991-05-16 01:11:40,17.2,-43.3
1991-05-18 01:11:24,27.6,-34.3
1991-05-19 01:11:16,33.9,-28.8
1991-05-20 01:11:09,38.9,-34.6
1991-05-21 01:11:06,38.2,-35.6
1991-05-22 01:11:01,31.7,-30.2
1991-05-23 01:10:56,33.9,-32.1
1991-05-24 01:10:52,33.8,-34.0
1991-05-28 01:10:37,12.5,-41.8
1991-05-29 01:10:35,35.8,-61.8
1991-06-01 01:10:28,42.9,-56.4
1991-06-03 01:10:24,30.5,-26.9
1991-06-04 01:10:23,16.7,-50.5
1991-06-05 01:10:21,25.0,-48.9
1991-06-06 01:10:19,22.6,-58.7
1991-06-07 01:10:18,0.0,-46.2
1991-06-08 01:10:16,49.4,-21.0
1991-06-09 01:10:14,35.2,-58.2
1991-06-10 01:10:12,41.6,-44.9
1991-06-11 01:10:10,38.3,-50.8
1991-06-12 01:10:08,40.4,-53.8
1991-06-13 01:10:06,51.9,-33.7
1991-06-14 01:10:03,46.1,-49.5
1991-06-15 01:10:00,36.8,-49.3
1991-06-16 01:09:57,38.7,-40.1
1991-06-17 01:09:53,42.6,-42.6
1991-06-18 01:09:50,48.5,-48.0
1991-06-19 01:09:45,44.5,-28.2
1991-06-20 01:09:41,49.6,-34.2
1991-06-21 01:09:36,47.1,-31.6
1991-06-23 01:09:24,45.6,-49.3
1991-06-24 01:09:17,50.5,-50.1
1991-06-25 01:09:11,51.0,-44.1
1991-06-26 01:09:03,44.9,-31.5
1991-06-27 01:08:55,34.4,-32.6
1991-06-28 01:08:46,40.6,-29.7
1991-06-30 01:08:28,36.4,-31.4
1991-07-01 01:08:17,46.0,-50.2
1991-07-02 01:08:07,30.0,-36.7
1991-07-03 01:07:55,52.2,0.0
1991-07-04 01:07:43,38.2,-22.0
1991-07-05 01:07:30,32.7,-24.4
1991-07-06 01:07:17,42.0,-41.9
1991-07-07 01:07:03,34.6,0.0
1991-07-08 01:06:49,16.8,-25.8
1991-07-09 01:06:36,52.3,-65.6
1991-07-10 01:06:21,30.4,-47.7
1991-07-11 01:06:06,0.0,-36.5
1991-07-12 01:05:49,37.3,-38.7
1991-07-13 01:05:33,42.9,0.0
1991-07-14 01:05:16,42.9,-9.9
1991-07-15 01:04:58,49.4,0.0
1991-07-16 01:04:40,-4.9,-26.0
1991-07-17 01:04:22,50.6,-50.2
1991-07-20 01:03:24,9.4,-16.4
1991-07-22 01:02:43,37.5,0.0
1991-07-23 01:02:22,34.3,-44.1
1991-07-26 01:01:19,33.5,0.0
1991-07-27 01:00:57,9.5,-30.1
1991-07-29 01:00:13,13.2,-31.6
1991-08-01 00:59:07,-6.9,-25.5
1991-08-02 00:58:45,18.9,0.0
1991-08-03 00:58:23,0.0,-27.6
1991-08-04 00:58:01,0.0,-15.0
1991-08-05 00:57:39,14.6,0.0
1991-08-07 00:56:59,37.0,-36.9
1991-08-08 00:56:39,27.8,0.0
1991-08-11 00:55:39,26.3,-16.8
1991-08-15 00:54:25,19.3,0.0
1991-08-16 00:54:07,26.0,-40.8
1991-08-17 00:53:50,19.9,-35.3
1991-08-19 00:53:16,14.8,-20.6
1991-08-22 00:52:31,0.0,-19.7
1991-08-28 00:51:20,2.8,-10.2
1991-11-04 00:48:10,15.0,0.0
1991-11-06 00:47:43,11.4,0.0
1991-11-07 00:47:28,18.2,0.0
1991-11-09 00:46:58,4.0,0.0
1991-11-10 00:46:42,9.7,-42.5
1991-11-11 00:46:26,4.8,0.0
1991-11-13 00:45:52,12.2,-30.5
1991-11-14 00:45:34,21.6,0.0
1991-11-15 00:45:17,18.5,-35.4
1991-11-16 00:44:59,14.5,0.0
1991-11-17 00:44:41,13.2,-31.4
1991-11-18 00:44:23,14.1,0.0
1991-11-20 00:43:46,8.3,-39.4
1991-11-21 00:43:28,10.7,0.0
1991-11-22 00:43:09,18.3,-50.1
1991-11-24 00:42:32,16.8,-44.4
1991-11-25 00:42:14,13.0,0.0
1991-11-27 00:41:37,19.0,-47.4
1991-11-28 00:41:19,19.4,0.0
1991-11-29 00:41:01,14.8,-46.5
1991-12-01 00:40:26,29.6,-37.5
1991-12-02 00:40:09,17.5,0.0
1991-12-03 00:39:52,23.6,-39.6
1991-12-04 00:39:36,22.9,-38.8
1991-12-06 00:39:04,0.0,-28.0
1991-12-07 00:38:49,28.4,0.0
1991-12-08 00:38:34,32.3,-39.8
1991-12-09 00:38:20,18.7,0.0
1991-12-12 00:37:40,26.3,0.0
1991-12-15 00:37:06,39.6,0.0
1991-12-18 00:36:39,24.4,-46.0
1991-12-19 00:36:31,20.0,0.0
1991-12-20 00:36:25,9.9,-39.2
1991-12-26 00:35:56,35.9,0.0
1991-12-30 00:35:48,14.3,0.0
1992-01-03 00:35:47,43.8,-45.8
1992-01-05 00:35:50,49.6,-51.3
1992-01-06 00:35:51,32.3,0.0
1992-01-10 00:36:02,59.1,0.0
1992-01-12 00:36:09,32.4,-42.9
1992-01-14 00:36:18,49.2,0.0
1992-01-15 00:36:23,0.0,-53.6
1992-01-17 00:36:32,36.4,-44.6
1992-01-19 00:36:41,14.0,-46.6
1992-01-21 00:36:50,50.8,0.0
1992-01-22 00:36:54,43.7,0.0
1992-01-23 00:36:58,31.1,0.0
1992-01-24 00:37:02,52.5,0.0
1992-01-25 00:37:05,51.7,-42.2
1992-01-26 00:37:09,37.6,0.0
1992-01-27 00:37:12,51.7,0.0
1992-01-28 00:37:15,0.0,-63.9
1992-01-29 00:37:17,28.6,0.0
1992-01-30 00:37:19,42.1,-60.1
1992-01-31 00:37:21,49.7,-39.8
1992-02-01 00:37:22,51.1,-53.9
1992-02-02 00:37:22,46.2,0.0
1992-02-03 00:37:22,45.4,0.0
1992-02-04 00:37:22,55.0,0.0
1992-02-05 00:37:22,54.7,-53.1
1992-02-06 00:37:20,56.5,-48.7
1992-02-07 00:37:18,42.0,0.0
1992-02-08 00:37:16,37.5,0.0
1992-02-09 00:37:13,57.4,0.0
1992-02-10 00:37:09,47.3,0.0
1992-02-12 00:37:05,25.1,0.0
1992-02-14 00:36:56,0.0,-57.8
1992-02-15 00:36:50,47.5,-37.8
1992-02-16 00:36:44,52.5,-45.1
1992-02-17 00:36:37,50.8,0.0
1992-02-18 00:36:30,36.2,-50.6
1992-02-19 00:36:22,36.1,-52.3
1992-02-20 00:36:14,33.4,-16.3
1992-02-22 00:35:56,46.1,-54.0
1992-02-23 00:35:46,50.4,-55.0
1992-02-24 00:35:35,36.2,-56.1
1992-02-25 00:35:25,21.8,0.0
1992-02-27 00:35:01,34.3,0.0
1992-02-28 00:34:49,10.7,-37.7
1992-02-29 00:34:37,0.9,-26.0
1992-03-01 00:34:24,4.4,-20.9
1992-03-02 00:34:10,35.7,0.0
1992-03-03 00:33:59,46.3,0.0
1992-03-04 00:33:46,7.9,0.0
1992-03-05 00:33:32,16.2,0.0
1992-03-08 00:32:50,15.3,0.0
1992-03-09 00:32:36,13.4,0.0
1992-03-10 00:32:21,20.6,-30.4
1992-03-12 00:27:36,6.0,-59.3
1992-03-13 00:31:37,27.6,-48.4
1992-03-18 00:30:25,15.9,0.0
1992-03-19 00:30:11,41.2,-44.1
1992-03-22 00:29:30,18.3,-29.6
1992-03-24 00:29:04,18.4,0.0
1992-03-25 00:28:51,-4.7,-21.0
1992-03-26 00:28:39,13.4,0.0
1992-03-28 00:28:16,0.4,-31.4
1992-03-29 00:28:05,-0.3,-32.5
1992-03-30 00:27:54,9.7,-24.7
1992-03-31 00:27:51,3.0,-26.0
1992-04-01 00:27:43,6.7,-20.8
1992-04-04 00:27:22,20.8,0.0
1992-04-05 00:27:16,18.2,-25.1
1992-04-06 00:27:11,20.7,0.0
1992-04-07 00:27:06,4.1,-24.6
1992-04-08 00:27:01,-6.1,-20.4
1992-04-10 00:26:54,9.4,0.0
1992-04-11 00:26:52,-2.5,0.0
1992-04-14 00:26:49,-9.1,0.0
1992-04-15 00:26:48,11.1,-34.4
1992-04-18 00:26:51,-0.9,-13.1
1992-04-27 00:27:28,3.0,-23.0
1992-04-29 00:27:45,3.3,-33.3
1992-05-16 00:30:27,1.2,-30.1
1992-05-17 00:30:37,1.4,-21.9
1992-05-20 00:31:02,-5.4,-17.2
1992-05-23 00:31:25,-5.2,-16.4
1992-05-24 00:31:31,19.5,-16.1
1992-06-01 00:32:06,-1.2,0.0
1992-07-02 00:28:18,0.0,-66.7
1992-07-05 00:27:33,12.8,-27.4
1992-07-09 00:26:31,25.2,-58.0
1992-07-10 00:26:15,23.4,-53.8
1992-07-11 00:26:00,35.3,-39.9
1992-07-13 00:25:30,27.6,-37.2
1992-07-15 00:25:05,0.0,-61.1
1992-07-18 00:24:27,30.0,0.0
1992-07-19 00:24:15,34.1,0.0
1992-07-21 00:23:52,40.5,0.0
1992-07-30 00:22:46,0.0,-62.0
1992-08-01 00:22:38,0.0,-57.6
1992-09-09 00:23:19,34.1,-43.9
1992-09-11 00:21:50,22.7,-36.4
1992-09-12 00:20:51,13.8,-27.0
1992-09-13 00:19:01,13.8,-27.0
1992-09-14 00:14:46,46.1,-59.3
1992-09-15 00:10:40,27.2,-37.6
1992-09-16 00:06:26,16.0,-25.8
1992-09-17 00:01:46,15.3,-27.2
1992-09-17 23:56:01,46.7,-57.9
1992-09-19 23:44:40,26.1,-36.3
1992-09-20 23:38:46,18.9,-25.9
1992-09-21 23:31:52,16.0,-27.3
1992-09-22 23:23:04,44.6,-63.0
1992-09-23 23:14:21,33.8,-45.7
1992-09-24 23:05:32,24.0,-60.5
1992-09-25 22:56:27,17.1,-67.0
1992-09-26 22:46:02,15.1,-59.4
1992-09-27 22:33:38,44.9,-63.5
1992-09-28 22:21:19,30.8,-45.5
1992-09-29 22:08:52,23.8,-36.6
1992-09-30 21:56:00,14.7,-25.6
1992-10-01 21:41:59,13.3,-28.5
1992-10-02 21:25:52,47.5,-56.7
1992-10-03 21:09:36,35.3,-44.2
1992-10-04 20:52:39,23.0,-35.8
1992-10-05 20:33:45,14.9,-28.3
1992-10-06 20:12:23,16.0,-27.2
1992-10-07 19:46:27,25.3,-37.3
